url,country,title,steps,rating,dish_type,ingredients,Prep Time,Cook Time,Total Time,Servings,Calories,Fat,Carbs,Protein
https://www.allrecipes.com/recipe/141962/jamaican-jerk-dry-rub/,Jamaica,Jamaican Jerk Dry Rub,"['Mix salt, garlic powder, sugar, cayenne pepper, thyme, black pepper, allspice, cinnamon, chile powder, and cloves together in a 10-quart mixing bowl until well combined. Transfer to smaller airtight containers.']",4.5,Unknown,"['salt', 'white sugar', 'cayenne pepper', 'black pepper', 'allspice', 'ground cinnamon', 'chile powder']",10 mins,N/A,10 mins,472,18.0,0,4,1
https://www.allrecipes.com/recipe/26770/deviled-eggs-with-zip/,Jamaica,Deviled Eggs with Zip,"['Place eggs in a large saucepan and cover with cold water. Bring water to a boil and immediately remove from heat. Cover and let eggs stand in hot water for 10 to 12 minutes. Remove from hot water, cool and peel.', 'Slice eggs in half lengthwise and remove yolks. Place yolks in a medium bowl, and mash together with mayonnaise, Chinese hot prepared mustard, yellow mustard, salt and pepper.', 'Fill the hollowed egg whites with the egg yolk mixture. Garnish with paprika. Chill in the refrigerator until serving.']",4.0,Unknown,"['eggs', 'mayonnaise', 'yellow mustard', 'salt', 'paprika']",15 mins,30 mins,45 mins,12,88.0,7,1,6
https://www.allrecipes.com/recipe/245474/jamaican-oxtail/,Jamaica,Jamaican Oxtail,"['Place oxtail in a shallow dish. Combine soy sauce, Worcestershire sauce, salt, sugar, garlic and herb seasoning, browning sauce, paprika, cayenne pepper, and black pepper together in a small bowl. Rub both sides of oxtail with soy sauce mixture; discard any excess.Dotdash Meredith Food Studios', 'Heat vegetable oil in a large, deep skillet over medium-high heat. Sear oxtail in hot oil until golden brown, about 3 minutes per side; transfer to a plate and set aside.Dotdash Meredith Food Studios', 'Sauté carrots, celery, onion, and garlic in the same skillet until softened, about 5 minutes. Add beef broth, thyme, rosemary, and bay leaf; bring to a boil. Add oxtail, with its juices, and butter. Reduce heat to low, cover, and simmer until oxtail is fork tender, about 3 hours.Dotdash Meredith Food Studios', 'Uncover skillet and increase heat to high. Cook, stirring occasionally, until sauce reduces and thickens, about 5 minutes.']",4.8,Unknown,"['oxtail', 'soy sauce', 'Worcestershire sauce', 'salt', 'white sugar', 'garlic', 'browning sauce', 'ground paprika', 'ground cayenne pepper', 'black pepper', 'vegetable oil', 'carrots', 'stalks celery', 'onion', 'sodium beef broth', 'thyme', 'rosemary', 'bay leaf', 'butter']",30 mins,3 hrs 15 mins,3 hrs 45 mins,6,361.0,22,9,32
https://www.allrecipes.com/recipe/104999/we-be-jammin-jamaican-banana-bread/,Jamaica,We Be Jammin' Jamaican Banana Bread,"['Preheat oven to 375 degrees F (190 degrees C). Lightly grease two 8x4 inch loaf pans.', 'Beat together 2 tablespoons of softened butter and cream cheese in a large bowl until fluffy. Slowly beat in sugar until well incorporated. Add the egg and mix well. Sift together the flour, baking powder, baking soda, and salt in a separate bowl. In a different bowl, mix together the bananas, milk, 2 tablespoons rum, lime zest, lime juice, and vanilla extract; stir well. Pour 1/3 of the flour mixture into the butter and mix well. Mix in 1/2 of the mashed bananas. Continue with another 1/3 of the flour, followed by the remaining banana mixture, and finally the remaining flour. Fold in 1/4 cup pecans and 1/4 cup coconut flakes.', 'Pour the mixture into the loaf pans, and bake in the preheated oven until a toothpick inserted into the center comes out clean, about one hour. When finished, cool for 10 minutes in the pan, remove, and finish cooling on a wire rack.', 'After you take the banana bread out of the oven, prepare the topping by stirring together the brown sugar, remaining butter, lime juice, and 2 teaspoons of rum in a small saucepan over medium-high heat. Bring to a simmer stirring constantly; cook until the sugar has dissolved and the mixture is smooth, about one minute. Remove from heat, and stir in 2 tablespoons pecans, and 2 tablespoons coconut. Spoon this topping over the loaves while they are still warm. The topping will harden slightly when the loaf cools.']",4.2,Unknown,"['butter', 'cream cheese', 'white sugar', 'egg', 'salt', 'mashed overripe bananas', 'milk', 'rum flavoring', 'lime zest', 'lime juice', 'vanilla extract', 'butter', 'cream cheese', 'white sugar', 'egg', 'salt', 'mashed overripe bananas', 'milk', 'rum flavoring', 'lime zest', 'lime juice', 'vanilla extract']",45 mins,1 hr,2 hrs 45 mins,24,131.0,4,22,2
https://www.allrecipes.com/recipe/72976/jerk-chicken-pizza/,Jamaica,Jerk Chicken Pizza,"['Preheat the oven broiler. Brush the green pepper with 1 teaspoon olive oil, and place on a baking sheet. Broil about 5 minutes on each side, until skin begins to scorch. Remove from heat, and seal in a plastic container for 15 minutes. Cut into strips, remove seeds, pulp, and skin, and dice.', 'Preheat oven to 350 degrees F (175 degrees C).', 'Heat the remaining olive oil in a skillet over medium heat, and cook the chicken 10 minutes, until juices run clear. Mix in the roasted green pepper, jerk sauce, garlic, and portobello mushroom. Cook and stir 5 minutes, until heated through.', 'Place the pizza crust on a pizza pan, and spread with pizza sauce. Arrange the salami, then the chicken mixture evenly over the sauce. Top with mozzarella cheese.', 'Bake pizza 10 minutes in the preheated oven, or until cheese is melted and bubbly.']",4.3,Unknown,"['green bell pepper', 'olive oil', 'jerk sauce', 'portobello mushroom', 'pizza sauce']",20 mins,40 mins,1 hr,6,358.0,17,30,23
https://www.allrecipes.com/recipe/180842/tanyas-jamaican-spice-bread/,Jamaica,Tanya's Jamaican Spice Bread,"['Preheat an oven to 325 degrees F (165 degrees C). Grease two 8x4-inch loaf pans.', 'Whisk the flour, baking powder, cinnamon, nutmeg, allspice, and salt together in a bowl; set aside. Beat the egg in a mixing bowl; whisk in the milk, beer, and 1 3/4 cups of brown sugar until the brown sugar has dissolved. Stir in the butter, browning sauce, vanilla extract, and lime juice until blended. Add the flour mixture and raisins. Stir until no dry lumps remain. Pour the batter into the prepared loaf pans.', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 1 hour.', ""When the bread is nearly finished, combine 1/2 cup brown sugar and the water in a small saucepan. Bring to a boil over high heat and boil until the sugar is thick and syrupy, about 5 minutes. Pour the glaze over the bread once it's done; return the bread to the oven and bake 5 minutes longer. Cool in the pans for 5 minutes before turning out onto a wire rack to cool completely.""]",4.7,Unknown,"['ground cinnamon', 'ground nutmeg', 'ground allspice', 'salt', 'egg', 'milk', 'beer', 'brown sugar', 'browning sauce', 'vanilla extract', 'lime juice', 'raisins']",25 mins,1 hr 5 mins,2 hrs 30 mins,20,245.0,5,47,3
https://www.allrecipes.com/recipe/233444/jamaican-style-curry-chicken/,Jamaica,Jamaican Style Curry Chicken,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Heat vegetable oil in a skillet over medium-high heat. Add onion, tomato, habanero pepper, garlic, curry powder, and thyme and cook, stirring, until onion is golden, about 7 minutes.Dotdash Meredith Food Studios', 'Stir in chicken and cook until chicken is lightly browned, about 5 minutes.Dotdash Meredith Food Studios', 'Pour water into the skillet. Reduce heat to low, cover, and simmer until chicken is no longer pink at the center, about 30 minutes. Season with salt.Dotdash Meredith Food Studios', 'Serve and enjoy!Dotdash Meredith Food Studios']",4.6,Unknown,"['vegetable oil', 'onion', 'tomato', 'slices habanero pepper', 'style curry powder', 'ground thyme', 'breast halves', 'water', 'salt']",10 mins,45 mins,55 mins,4,210.0,15,6,13
https://www.allrecipes.com/recipe/129467/crispy-shrimp-tempura/,Japan,Crispy Shrimp Tempura,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Heat oil in a deep-fryer to 375 degrees F (190 degrees C).Dotdash Meredith Food Studios', 'Whisk flour, cornstarch, and salt together in a large bowl; make a well in the center.Dotdash Meredith Food Studios', 'Pour water and egg yolk into the well and mix just until moistened; batter will be lumpy. Stir in egg whites.Dotdash Meredith Food Studios', 'Dip one shrimp at a time into batter to coat; do not batter tails.Dotdash Meredith Food Studios', 'When three shrimp have been battered, carefully place them into the deep fryer and fry until golden brown, about 1 1/2 minutes.Dotdash Meredith Food Studios', 'Remove with a slotted spoon and drain on a paper towel-lined plate. Repeat with remaining shrimp, battering a few at a time while the previous batch is cooking.Dotdash Meredith Food Studios']",4.1,Main dishes,"['vegetable oil', 'purpose flour', 'cornstarch', 'salt', 'water', 'egg yolk', 'egg whites', 'shrimp', 'tails']",15 mins,20 mins,35 mins,4,1222.0,112,29,26
https://www.allrecipes.com/recipe/132030/konbu-dashi/,Japan,Konbu Dashi,['Wipe kombu with a damp cloth to clean it. Cut into 1-inch pieces and place in a saucepan with water. Bring to a boil; reduce the heat to medium-low and simmer for 20 minutes. Remove from the heat and let stand for a few minutes. Strain through a mesh strainer before using.'],4.8,Soups and stews,"['piece dashi kombu', 'water']",5 mins,20 mins,30 mins,4,1.0,N/A,0,N/A
https://www.allrecipes.com/recipe/257373/gyoza-japanese-potstickers/,Japan,Gyoza (Japanese Potstickers),"['Prepare the potstickers: Combine ground pork, napa cabbage, green onions, egg, ginger, garlic, soy sauce, Sriracha, and sesame oil in a bowl.', 'Arrange gyoza wrappers on a flat work surface. Place 1 teaspoon of pork mixture in the middle of each wrapper. Wet edges with your finger or a brush. Fold up sides to form a semicircle; pinch edges to seal.', 'Heat oil in a heavy skillet over medium-high heat. Add 12 to 15 gyoza to the skillet. Cook until golden brown on the bottom, about 2 minutes. Pour in 1/2 cup water; cover and cook until water is absorbed, 5 to 7 minutes. Transfer gyoza to a plate. Repeat with remaining gyoza.', 'Make the dipping sauce: Mix soy sauce, rice vinegar, sesame oil, and Sriracha together. Serve dipping side alongside gyoza.']",4.8,Main dishes,"['ground pork', 'head napa cabbage', 'green onions', 'egg', 'piece', 'garlic', 'soy sauce', 'gyoza wrappers', 'vegetable oil', 'water']",40 mins,15 mins,55 mins,6,254.0,11,26,13
https://www.allrecipes.com/recipe/128589/oyakodon-japanese-chicken-and-egg-rice-bowl/,Japan,Oyakodon (Japanese Chicken and Egg Rice Bowl),"['Heat oil in a large skillet over medium heat. Add chicken and cook until beginning to brown, about 5 minutes. Add onion; cook and stir until onion is translucent, about 5 minutes.', 'Pour in stock, then whisk in soy sauce, mirin, and brown sugar; stir until sugar dissolves. Bring to a boil, then lower heat and simmer until slightly reduced, about 10 minutes.', 'Whisk eggs in a bowl until well-beaten, then pour into the hot stock mixture. Cover the skillet, reduce the heat, and steam until egg is cooked, about 5 minutes. Remove from the heat.', 'Divide rice among 4 deep soup bowls and top with equal amounts of the soup mixture.']",4.5,Unknown,"['olive oil', 'chicken thighs', 'onion', 'dashi stock', 'soy sauce', 'mirin', 'brown sugar', 'eggs', 'cooked white rice', 'olive oil', 'chicken thighs', 'onion', 'dashi stock', 'soy sauce', 'mirin', 'brown sugar', 'eggs', 'cooked white rice']",10 mins,30 mins,40 mins,4,688.0,15,98,35
https://www.allrecipes.com/recipe/128589/oyakodon-japanese-chicken-and-egg-rice-bowl/,Japan,Oyakodon (Japanese Chicken and Egg Rice Bowl),"['Heat oil in a large skillet over medium heat. Add chicken and cook until beginning to brown, about 5 minutes. Add onion; cook and stir until onion is translucent, about 5 minutes.', 'Pour in stock, then whisk in soy sauce, mirin, and brown sugar; stir until sugar dissolves. Bring to a boil, then lower heat and simmer until slightly reduced, about 10 minutes.', 'Whisk eggs in a bowl until well-beaten, then pour into the hot stock mixture. Cover the skillet, reduce the heat, and steam until egg is cooked, about 5 minutes. Remove from the heat.', 'Divide rice among 4 deep soup bowls and top with equal amounts of the soup mixture.']",4.5,Main dishes,"['olive oil', 'chicken thighs', 'onion', 'dashi stock', 'soy sauce', 'mirin', 'brown sugar', 'eggs', 'cooked white rice']",10 mins,30 mins,40 mins,4,688.0,15,98,35
https://www.allrecipes.com/recipe/24228/sushi-roll/,Japan,Homemade Sushi,"['Gather all ingredients. Preheat the oven to 300 degrees F (150 degrees C).Dotdash Meredith Food Studios', 'Bring water to a boil in a medium pot; stir in rice. Reduce heat to medium-low, cover, and simmer until rice is tender and water has been absorbed, 20 to 25 minutes.', 'Mix rice vinegar, sugar, and salt in a small bowl. Gently stir into cooked rice in the pot and set aside.Dotdash Meredith Food Studios', 'Lay nori sheets on a baking sheet.Dotdash Meredith Food Studios', 'Heat nori in the preheated oven until warm, 1 to 2 minutes.', 'Center 1 nori sheet on a bamboo sushi mat. Use wet hands to spread a thin layer of rice on top. Arrange 1/4 of the crabmeat, avocado, cucumber, and pickled ginger over rice in a line down the center.Dotdash Meredith Food Studios', 'Lift one end of the mat and roll it tightly over filling to make a complete roll. Repeat with remaining ingredients.Dotdash Meredith Food Studios', 'Use a wet, sharp knife to cut each roll into 4 to 6 slices.Dotdash Meredith Food Studios']",4.5,Unknown,"['water', 'rice vinegar', 'salt', 'sheets nori seaweed', 'imitation crabmeat', 'cucumber']",40 mins,25 mins,1 hr 5 mins,8,152.0,4,26,4
https://www.allrecipes.com/recipe/190943/spicy-tuna-sushi-roll/,Japan,Spicy Tuna Sushi Roll,"['Bring the rice, water, and vinegar to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Let stand, covered, for about 10 minutes to absorb any excess water. Set rice aside to cool.', 'Lightly mix together the tuna, mayonnaise, chili powder, and wasabi paste in a bowl, breaking the tuna apart but not mashing it into a paste.', 'To roll the sushi, cover a bamboo sushi rolling mat with plastic wrap. Lay a sheet of nori, rough side up, on the plastic wrap. With wet fingers, firmly pat a thick, even layer of prepared rice over the nori, covering it completely. Place about 1 tablespoon each of diced cucumber, carrot, and avocado in a line along the bottom edge of the sheet, and spread a line of tuna mixture alongside the vegetables.', 'Pick up the edge of the bamboo rolling sheet, fold the bottom edge of the sheet up, enclosing the filling, and tightly roll the sushi into a thick cylinder. Once the sushi is rolled, wrap it in the mat and gently squeeze to compact it tightly. Cut each roll into 6 pieces, and refrigerate until served.']",3.9,Unknown,"['uncooked glutinous white rice', 'water', 'rice vinegar', 'mayonnaise', 'chili powder', 'wasabi paste', 'sheets nori', 'cucumber', 'carrot']",40 mins,20 mins,1 hr 45 mins,4,346.0,12,47,14
